Board State,Action Probabilities,Player
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.009345794392523364,0.020098482564566374,0.004019696512913275,0.01396844538237363,0.017385187418349914,0.014571399859310621,0.013566475731082304,0.020500452215857702,0.009345794392523364,0.01768666465681841,0.023213747362074162,0.026128027333936286,0.022108330821023012,0.021806853582554516,0.009345794392523364,0.02291227012360567,0.01718420259270425,0.017988141895286906,0.05456738016279771,0.01979700532609788,0.010752688172043012,0.030851170736609385,0.016380263290121596,0.050547683649884434,0.07386192342478143,0.02884132248015275,0.017385187418349914,0.01969651291327505,0.012059089538739826,0.054265902924329215,0.02622851974675912,0.007637423374535222,0.05677821324490001,0.024218671490302483,0.009345794392523364,0.0368807155059793,0.028037383177570093,0.006532006833484072,0.018490603959401067,0.018490603959401067,0.004723143402673098,0.002612802733393629,0.0051251130539644255,0.006230529595015576,0.01396844538237363,0.004723143402673098,0.009245301979700533,0.019495528087629384,0.011054165410511506",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.0129128848133246,0.006830728922990549,0.019556470478151025,0.011509310377093665,0.014410030878637597,0.01618789183119678,0.05146439599513428,0.016375035089360907,0.022082904463366707,0.02704220080471601,0.01010573594086273,0.04032937213436886,0.02741648732104426,0.01618789183119678,0.013848601104145224,0.018246467671002152,0.015626462056704406,0.059137269579863386,0.03218864040422944,0.03059792270983438,0.006830728922990549,0.01048002245719098,0.01899504070365865,0.02629362777205951,0,0.014597174136801722,0.013100028071488724,0.020679330027135772,0.009731449424534482,0.02348647889959764,0.03144006737157294,0.018807897445494527,0.02591934125573126,0.03434078787311687,0.012257883409750163,0.0064564424066623,0.014597174136801722,0.015065032282212034,0.014222887620473473,0.031627210629737064,0.013100028071488724,0.00767287358472911,0.040890801908861234,0.03144006737157294,0.044352952184897536,0.0186207541873304,0.006643585664826424,0.01618789183119678,0.01010573594086273",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.011620217288615967,0.02031176192725555,0.02144544166273028,0.018800188946622578,0.02966461974492206,0.02975909305621162,0.05158242796410014,0.01606046291922532,0.014170996693434105,0.006046291922531885,0.02333490788852149,0.016910722720831366,0.05923476617855456,0.027775153519130846,0.015493623051487954,0.02172886159659896,0.036939064714218234,0,0.04090694378837978,0.017194142654700047,0.020784128483703354,0.02295701464336325,0.026830420406235237,0.03986773736419461,0,0.02267359470949457,0.013982050070854983,0.011431270666036844,0.008597071327350023,0.013037316957959377,0.0068020784128483705,0.022201228153046763,0.030136986301369864,0.02031176192725555,0.015588096362777516,0.01209258384506377,0.014454416627302787,0.03117619272555503,0.009919697685403874,0.018800188946622578,0.00944733112895607,0.015777042985356638,0.03372697213037317,0.005762871988663203,0.027208313651393482,0.02437411431270666,0.018800188946622578,0.01350968351440718,0.01076995748700992",1
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.01115206502220962,0.0077497401001795675,0.01767318778943389,0.016822606558926378,0.012947736508836594,0.03260561383612135,0.02608449106889708,0.004441924203761459,0.013325772611284377,0.028919761837255458,0.018996314148001132,0.024855873735941784,0,0.01587751630280692,0.004914469331821189,0.014932426046687458,0.02721859937624043,0,0.07107078726018334,0.05150741895851054,0.011624610150269351,0.019374350250448917,0.01096304697098573,0.02466685568471789,0,0.03704753803988281,0.03515735752764389,0.03770910121916643,0.022398639070031187,0.02702958132501654,0.00302428881958227,0.03922124562895757,0.032794631887345244,0.03553539363009167,0.0037803610244778376,0.01115206502220962,0.01512144409791135,0.02466685568471789,0.023532747377374538,0.026840563273792646,0.027596635478688215,0.013798317739344108,0.030904451375106324,0.010774028919761838,0.023910783479822322,0.009167375484358756,0.026273509120120973,0.00604857763916454,0.008789339381910972",-1
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.008032128514056224,0.01279536751657794,0.022135051835247967,0.007284953768562623,0.010086859064163631,0.021948258148874567,0.010740636966470533,0.015877463341739048,0.01298216120295134,0.032688895115345104,0.009246287475483329,0.016344447557672552,0,0.009433081161856729,0.017465209675912953,0.027552068740076586,0.02288222658074157,0,0,0.1849257495096666,0.02288222658074157,0.010740636966470533,0.021574670776127767,0.04893994582983095,0,0.024002988698981976,0.05360978798916596,0.005136826375268516,0.016344447557672552,0.011114224339217334,0.022228448678434667,0.008312319043616326,0.017652003362286353,0.018118987578219857,0.02269543289436817,0.0331558793312786,0.008872700102736528,0.02867283085831699,0.019146352853273558,0.018866162323713458,0.00653777902306902,0.016344447557672552,0.02979359297655739,0.020920892873820866,0.017838797048659757,0.02596432240590268,0.01615765387129915,0.006164191650322219,0.005790604277575418",1
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.016169571045576408,0.006283512064343163,0.02337466487935657,0.022285522788203754,0.003686327077747989,0.026725871313672923,0.020526139410187667,0.008629356568364612,0.012818364611260053,0.018934316353887398,0.029406836461126004,0.012483243967828418,0,0.009215817694369972,0.02195040214477212,0.007456434316353887,0.02195040214477212,0,0,0,0.012650804289544236,0.029574396782841822,0.015834450402144772,0.02697721179624665,0,0.13371313672922253,0.07749664879356569,0.01876675603217158,0.020693699731903485,0.02622319034852547,0.01943699731903485,0.009969839142091153,0.021280160857908847,0.03116621983914209,0.020861260053619303,0.01742627345844504,0.02781501340482574,0.051859919571045576,0.016504691689008043,0.021615281501340483,0.031668900804289545,0.012818364611260053,0.0227044235924933,0.006032171581769437,0.005864611260053619,0.024798927613941018,0.011729222520107238,0.01742627345844504,0.0051943699731903485",-1
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.0034623041634207563,0.006838050722755994,0.004154764996104908,0.010733142906604345,0.010560027698433307,0.03280533194841167,0.03912403704665455,0.018609884878386565,0.01835021206613001,0.013416428633255432,0.007357396347269108,0.009954124469834675,0,0.0047606682247035405,0.021206613000952133,0.018956115294728643,0.02640006924608327,0,0,0,0.014541677486367177,0.011425603739288496,0.030987622262615772,0.01990824893966935,0,0,0.2925647018090539,0.04353847485501601,0.015580368735393405,0.016186271963992038,0.021985631437721805,0.030987622262615772,0.0025967281225655675,0.014541677486367177,0.01514758071496581,0.025621050809313598,0.022504977062234918,0.012204622176058166,0.0022504977062234918,0.008309529992209816,0.03505582965463516,0.011598718947459534,0.0224184194581494,0.012637410196485762,0.01817709685795897,0.016878732796676187,0.010992815718860903,0.011598718947459534,0.013070198216913355",1
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.020542810016494228,0.00749737591842855,0.01701904333483281,0.01282051282051282,0.02564102564102564,0.022642075273654222,0.04948268106162843,0.008472034787824262,0.021592442645074223,0.013720197930724246,0.02751536962063278,0.019343229869545658,0,0.00532313690208427,0.011695906432748537,0.028565002249212774,0.021592442645074223,0,0,0,0.009596641175588543,0.003148897885739991,0.014844804318488529,0.021442495126705652,0,0,0,0.017918728445044236,0.014095066726645674,0.013720197930724246,0.01334532913480282,0.017918728445044236,0.15602039286249814,0.1225071225071225,0.006747638326585695,0.010046483730694257,0.018443544759334234,0.021967311440995653,0.021442495126705652,0.03748687959214275,0.02564102564102564,0.018743439796071376,0.020542810016494228,0.014619883040935672,0.008472034787824262,0.010571300044984255,0.029764582396161345,0.022117258959364224,0.015369620632778528",-1
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1,-1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.00681063122923588,0.008388704318936877,0.017109634551495015,0.0020764119601328905,0.015116279069767442,0.014119601328903655,0.027906976744186046,0.012956810631229236,0.006229235880398671,0.006312292358803987,0.00606312292358804,0.005897009966777409,0,0.01229235880398671,0.012043189368770765,0.017857142857142856,0.01744186046511628,0,0,0,0.010714285714285714,0.007142857142857143,0.008803986710963455,0.012790697674418604,0,0,0,0.01910299003322259,0.01420265780730897,0.013289036544850499,0.017109634551495015,0.014119601328903655,0,0.49509966777408637,0.02558139534883721,0.022093023255813953,0.012375415282392027,0.00946843853820598,0.008305647840531562,0.009717607973421928,0.029485049833887042,0.01627906976744186,0.01910299003322259,0.013704318936877076,0.0020764119601328905,0.0050664451827242525,0.010299003322259137,0.007973421926910298,0.007475083056478406",1
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.006657873249167766,0.01193392374850826,0.017272784372840903,0.021167012122354122,0.0224232146221971,0.0597952389925256,0.06375227686703097,0.009233088373845864,0.01746121474781735,0.012499214873437598,0.01394384774825702,0.03165630299604296,0,0.007662835249042145,0.02386784749701652,0.024558758871930157,0.01978518937252685,0,0,0,0.010049619998743797,0.007285974499089253,0.018152126122730983,0.01978518937252685,0,0,0,0.005213240374348345,0.01582815149802148,0.021732303247283462,0.006657873249167766,0.010803341498649583,0,0,0.03146787262106652,0.007662835249042145,0.016330632497958672,0.02085296149739338,0.02085296149739338,0.1810815903523648,0.08008290936498963,0.021543872872307017,0.01884303749764462,0.021732303247283462,0.0047735694994033035,0.021167012122354122,0.01394384774825702,0.035424910495571886,0.025061239871867345",-1
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0","0.010900031142946123,0.003036437246963563,0.0071628776082217375,0.009187169106197447,0.006851448146994706,0.019931485518530054,0.017050763002180006,0.00942074120211772,0.014092183120523202,0.006462161320460916,0.006851448146994706,0.013080037371535347,0,0.004126440361258175,0.01572718779196512,0.006228589224540642,0.01300218000622859,0,0,0,0.0028807225163500465,0.013858611024602927,0.011211460604173155,0.013547181563375895,0,0,0,0.0032700093428838367,0.013313609467455622,0.008875739644970414,0.006228589224540642,0.009576455932731237,0,0,0.011445032700093428,0.0018685767673621925,0.02390221114917471,0.004360012457178449,0.010666459047025848,0,0.6009031454375584,0.015182186234817813,0.02008720024914357,0.008097165991902834,0.007941451261289319,0.005917159763313609,0.014014325755216444,0.011756462161320461,0.017985051385861102",1
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0","0.01578054298642534,0.01340497737556561,0.015328054298642533,0.033880090497737554,0.026979638009049775,0.08438914027149322,0.03467194570135747,0.020361990950226245,0.011029411764705883,0.008766968325791855,0.017251131221719458,0.031334841628959276,0,0.011029411764705883,0.010124434389140272,0.04049773755656109,0.03195701357466063,0,0,0,0.009898190045248868,0.009445701357466063,0.019739819004524886,0.025791855203619908,0,0,0,0.007126696832579185,0.020757918552036198,0.015328054298642533,0.016176470588235296,0.028789592760180994,0,0,0.014705882352941176,0.012104072398190046,0.01911764705882353,0.012104072398190046,0.030938914027149322,0,0,0.035463800904977374,0.01911764705882353,0.020135746606334843,0.021153846153846155,0.008540723981900452,0.12319004524886878,0.07675339366515838,0.04683257918552036",-1
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,-1,0,0","0.006753974137220987,0.005024297833786343,0.006836339675479779,0.005600856601597892,0.006753974137220987,0.01663783872827609,0.005683222139856684,0.005600856601597892,0.012519561815336464,0.009554402438019933,0.0027180627625401532,0.006424511984185817,0,0.006342146445927024,0.008071822749361668,0.0121077341240425,0.0037064492216456633,0,0,0,0.0010707519973643027,0.004365373527716003,0.006836339675479779,0.01078988551190182,0,0,0,0.004530104604233589,0.00914257474672597,0.007577629519808912,0.007907091672844082,0.005765587678115476,0,0,0.0008236553825879252,0.006177415369409439,0.00914257474672597,0.006424511984185817,0.005024297833786343,0,0,0.00947203689976114,0.003129890453834116,0.00650687752244461,0.004612470142492381,0.004694835680751174,0,0.7439255415534141,0.021744502100321226",1
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,-1,1,0","0.020688566013897663,0.028584965255843336,0.03258580753842914,0.014845230574857865,0.02790061065487471,0.10954937881659296,0.10165297957464729,0.021741419246157086,0.018161718256475046,0.019951568751316068,0.029901031796167613,0.05295851758264898,0,0.02095177932196252,0.02384712571067593,0.020688566013897663,0.03516529795746473,0,0,0,0.01963571278163824,0.020688566013897663,0.029901031796167613,0.02553169088229101,0,0,0,0.02416298168035376,0.018161718256475046,0.01963571278163824,0.015950726468730258,0.021372920614866286,0,0,0.02242577384712571,0.015950726468730258,0.0136870920193725,0.019951568751316068,0.023478627079385132,0,0,0.023478627079385132,0.02416298168035376,0.021741419246157086,0.018530216887765846,0.01958307012002527,0,0,0.02279427247841651",-1
"0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,-1,1,0","0.005645027394985887,0.004565830981238585,0.00606010293873485,0.0029885439149925285,0.004897891416237755,0,0.7978582101942554,0.006309148264984227,0.004233770546239415,0.00539598206873651,0.003818695002490453,0.013365432508716586,0,0.003818695002490453,0.004067740328739831,0.0033206043499916984,0.0073053295699817365,0,0,0,0.004897891416237755,0.008135480657479661,0.00473186119873817,0.004814876307487963,0,0,0,0.004565830981238585,0.007637390004980906,0.004648846089988378,0.006475178482483812,0.010044828158724888,0,0,0.008052465548729869,0.008799601527478001,0.0014942719574962643,0.006226133156234434,0.003901710111240246,0,0,0.003984725219990038,0.00904864685372738,0.004565830981238585,0.008633571309978416,0.007139299352482152,0,0,0.008550556201228623",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.00864234750276354,0.007134961310421063,0.019495528087629384,0.029745754195558236,0.03306200381871169,0.01236056677720832,0.01336549090543664,0.023917194251833987,0.014370415033664959,0.019897497738920713,0.011355642648980003,0.017887649482464074,0.024520148728770976,0.019997990151743545,0.024520148728770976,0.028137875590392925,0.019997990151743545,0.03527283690081399,0.008441362677117878,0.022108330821023012,0.018490603959401067,0.009948748869460356,0.024520148728770976,0.03406692794694001,0.018490603959401067,0.027635413526278765,0.022108330821023012,0.012159581951562658,0.013867952969550798,0.027132951462164608,0.026027534921113454,0.015073861923424782,0.021505376344086023,0.009948748869460356,0.006632499246306904,0.027032459049341775,0.05406491809868355,0.042910260275349214,0.020299467390212038,0.008240377851472214,0.014872877097779118,0.020198974977389206,0.00864234750276354,0.02894181489297558,0.033363481057180185,0.025826550095467794,0.009848256456637524,0.016882725354235757,0.007034468897598231",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.01315538608198284,0.010772163965681602,0.020400381315538608,0.01553860819828408,0.010581506196377502,0.009914204003813156,0.021734985700667304,0.011344137273593898,0.025643469971401333,0.01944709246901811,0.012774070543374642,0.04165872259294566,0.030505243088655862,0.005433746425166826,0.006101048617731172,0.025738798856053385,0.030314585319351765,0.034223069590085795,0.025452812202097237,0.027645376549094377,0.014775977121067683,0.01830314585319352,0.0109628217349857,0.018493803622497616,0.024880838894184937,0.0778836987607245,0.01963775023832221,0.029742612011439466,0.008102955195424213,0.020400381315538608,0.027073403241182077,0.03069590085795996,0.049761677788369874,0.010104861773117254,0.01315538608198284,0.032793136320305054,0,0.010390848427073404,0.021353670162059104,0.024880838894184937,0.023355576739752144,0.0038131553860819827,0.003336510962821735,0.012964728312678742,0.021734985700667304,0.025738798856053385,0.018875119161105815,0.014013346043851287,0.014394661582459485",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.0067780872794800376,0.008913649025069638,0.007428040854224698,0.01457753017641597,0.01021355617455896,0.03416898792943361,0.037047353760445684,0.016713091922005572,0.01977715877437326,0.021448467966573816,0.013556174558960075,0.021634168987929435,0.04382544103992572,0.007428040854224698,0.014206128133704735,0.014856081708449397,0.025255338904363975,0.038904363974001856,0.040668523676880224,0.028969359331476322,0.0064995357474466105,0.020705663881151345,0.033983286908077996,0.015784586815227482,0.022376973073351902,0,0.020891364902506964,0.025719591457753016,0.02934076137418756,0.009935004642525534,0.03129062209842154,0.046610956360259984,0.023769730733519033,0.019962859795728878,0.011327762302692664,0.027855153203342618,0,0.036211699164345405,0.042154131847725165,0.02116991643454039,0.020705663881151345,0.024512534818941504,0.017641597028783658,0.008449396471680594,0.015041782729805013,0.001671309192200557,0.007428040854224698,0.01467038068709378,0.017920148560817084",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.015397857689364958,0.010424636572302984,0.009468247895944913,0.02419663351185922,0.033569242540168326,0.005355776587605203,0.011094108645753635,0.016162968630451417,0.019127773527161437,0.007938026013771997,0.025726855394032133,0.023240244835501148,0.05547054322876817,0.02209257842387146,0.016545524100994646,0.029074215761285386,0.03337796480489671,0.01874521805661821,0.02496174445294568,0.028500382555470542,0.01501530221882173,0.008607498087222647,0.007555470543228768,0.017884468247895944,0.009181331293037491,0,0.027065799540933435,0.016928079571537875,0.012433052792654935,0.030795715378729917,0.014250191277735271,0,0.1275822494261668,0.03223029839326702,0.045524100994644226,0.02763963274674828,0,0.017119357306809486,0.029265493496557,0.014824024483550115,0.013198163733741393,0.007555470543228768,0.015589135424636573,0.01262433052792655,0.017501912777352715,0.024770466717674064,0.005355776587605203,0.013006885998469778,0.006025248661055853",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.013198688989281601,0.012578616352201259,0.006466471786695013,0.013198688989281601,0.030560722827531226,0.01674196120116928,0.030029231995748074,0.016919124811763664,0.016210470369386127,0.01771636105943839,0.020993887855434493,0.05368057401009833,0.056338028169014086,0.029231995748073347,0.012755779962795642,0.011869961909823722,0.010541234830365842,0.05040304721410222,0.08317831517406325,0.027991850473912658,0.012932943573390025,0.008060944282044468,0.020196651607759766,0.006466471786695013,0.02267694215608114,0,0.02568872353618567,0.009301089556205155,0.03135795907520595,0.006112144565506245,0.008415271503233237,0,0,0.01674196120116928,0.01771636105943839,0.017893524670032777,0,0.04553104792275667,0.04021613960492515,0.059615554965010184,0.01727345203295243,0.0028346177695101425,0.012578616352201259,0.015413234121711401,0.012755779962795642,0.01807068828062716,0.011161307467446186,0.014261670652847905,0.016121888564088936",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.005323542909591555,0.00752638825149151,0.011106011932078936,0.01312528682882056,0.014226709499770536,0.02569986232216613,0.030380908673703532,0.011840293712712254,0.0223955943093162,0.014960991280403855,0.03414410279944929,0.012391005048187242,0.0432308398347866,0.03221661312528683,0.0073428178063331805,0.018999541073887103,0.015695273061037174,0.05213400642496558,0,0.06397430013767784,0.016062413951353834,0.02377237264800367,0.029004130335016063,0.04525011473152822,0.10949977053694356,0,0.02257916475447453,0.019183111519045434,0.004772831574116568,0.027719137218907754,0.02377237264800367,0,0,0.015695273061037174,0.013859568609453877,0.01312528682882056,0,0.015144561725562184,0.013492427719137218,0.0416704910509408,0.010188159706287288,0.00908673703533731,0.010555300596603947,0.010004589261128958,0.019366681964203762,0.015878843506195502,0.010738871041762276,0.03304268012849931,0.009821018815970629",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.009775784753363229,0.012825112107623318,0.009955156950672646,0.020896860986547087,0.011210762331838564,0.0115695067264574,0.024484304932735425,0.006188340807174888,0.00484304932735426,0.04134529147982063,0.026816143497757846,0.02053811659192825,0.03704035874439462,0.04502242152466368,0.026816143497757846,0.026457399103139014,0.01632286995515695,0.1262780269058296,0,0.08071748878923767,0.005022421524663677,0.03766816143497758,0.022690582959641256,0.019192825112107622,0,0,0.01031390134529148,0.002242152466367713,0.026188340807174887,0.007713004484304933,0.021524663677130046,0,0,0.033632286995515695,0.017847533632286996,0.020269058295964124,0,0.024394618834080718,0.037219730941704034,0.013452914798206279,0.021345291479820627,0.014529147982062781,0.014170403587443946,0.019910313901345292,0.02367713004484305,0.010493273542600897,0.014529147982062781,0.013273542600896861,0.009596412556053811",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.009150096779869787,0.015572760865739926,0.011525602674643674,0.01680450466303009,0.01662854126341721,0.014692943867675523,0.03369699102586662,0.010557803976772832,0.0131092732711596,0.04337497800457505,0.021555516452577864,0.009853950378321309,0.04619039239838114,0.032729192327995774,0.0203237726552877,0.014516980468062643,0.031057540031673412,0,0,0.18414569769487946,0.008182298081998943,0.011173675875417913,0.013813126869611121,0.055516452577863806,0,0,0.019267992257610417,0.03308111912722154,0.01363716346999824,0.01698046806264297,0.011525602674643674,0,0,0.012229456273095195,0.01610065106457857,0.025954601442899877,0,0.015044870666901284,0.027978180538448003,0.02964983283477037,0.013989090269224002,0.007214499384128101,0.030177723033609008,0.011525602674643674,0.024986802745029034,0.022523315150448708,0.004047158191096252,0.01768432166109449,0.012229456273095195",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,1,1,0,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.010288748755393295,0.006720876203119814,0.006720876203119814,0.007384666445403252,0.005642217059409226,0.018088284102223698,0.08878194490540989,0.010620643876535016,0.013441752406239628,0.0019913707268503153,0.00871224692997013,0.007218718884832393,0.3730501161632924,0.03011948224361102,0.009956853634251576,0.022485894457351475,0.02995353468304016,0,0,0,0.0031530036508463327,0.010454696315964155,0.01651178227680053,0.024145370063060074,0,0,0.0035678725522734814,0.01700962495851311,0.010288748755393295,0.0086292731496847,0.01294390972452705,0,0,0.020079654829074013,0.010620643876535016,0.014686359110521076,0,0.018669100564221705,0.04082309990043147,0.005642217059409226,0.020245602389644873,0.012694988383670761,0.004812479256554929,0.008961168270826419,0.02124128775307003,0.015599070693660804,0.016096913375373383,0.01651178227680053,0.015433123133089944",-1
"0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,1,0,0,0,0,1,1,0,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.013765910348644161,0.021167681239623686,0.026563364692861097,0.015356945213060321,0.007125069175428888,0.004288876591034865,0.0991283895960155,0.018054786939679025,0.015011068068622025,0.029883785279468732,0.0170863309352518,0.01231322634200332,0,0.10071942446043165,0.049667957941339234,0.014250138350857776,0.0969147758716104,0,0,0,0.009822910902047594,0.016463752075262867,0.02227448810182623,0.12659103486441617,0,0,0.00539568345323741,0.0057415605976757055,0.02227448810182623,0.012935805201992253,0.012935805201992253,0,0,0.0069867183176535695,0.017916436081903707,0.019576646375207528,0,0.015979524073049253,0.022551189817376867,0.012935805201992253,0.014872717210846707,0.007125069175428888,0.016809629219701163,0.005188157166574433,0.008646928610957389,0.01390426120641948,0.02407304925290537,0.025041505257332595,0.012659103486441616",1
"0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,1,0,0,0,1,1,1,0,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.012806377745738276,0.005936731405309134,0.009583580697141887,0.014587397167331016,0.017386141972691036,0.010346874734967348,0.04622169451276397,0.007972182172843694,0.010516495632261895,0.030107709269782037,0.017555762869985583,0.008226613518785515,0,0.08056992621490967,0.03545076753456026,0.02764820625901111,0.29921126282758037,0,0,0,0.013739292680858281,0.009329149351200067,0.038503943685862095,0,0,0,0.013739292680858281,0.014163344924094648,0.03299126452378933,0.012551946399796454,0.015859553897040114,0,0,0.009753201594436435,0.016538037486218304,0.010177253837672802,0,0.009753201594436435,0.012636756848443727,0.04639131541005852,0.013824103129505555,0.023238062929352897,0.010346874734967348,0.005173437367483674,0.015435501653803748,0.015265880756509202,0.002883555254007294,0.022389958442880165,0.0011873462810618267",-1
"0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,1,0,0,0,1,1,1,0,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.013936249073387695,0.01045218680504077,0.028243143068939956,0.01045218680504077,0.01200889547813195,0.019940696812453668,0.08517420311341735,0.010822831727205337,0.035211267605633804,0.02320237212750185,0.01971830985915493,0.007635285396590067,0,0.08754633061527058,0.0340993328391401,0.1083765752409192,0,0,0,0,0.026834692364714603,0.012379540400296516,0.1083765752409192,0,0,0,0.012379540400296516,0.01971830985915493,0.022979985174203115,0.008228317272053374,0.008895478131949592,0,0,0.02045959970348406,0.006004447739065975,0.03328391401037806,0,0.013343217197924388,0.027501853224610823,0.04314306893995552,0.028243143068939956,0.014306893995552262,0.02045959970348406,0.014084507042253521,0.006597479614529281,0.014899925871015567,0.021942179392142328,0.0037805782060785767,0.005337286879169755",1
